Class_Start,Shower_Duration,DressUp_Duration,Prepare_Items_Duration,Transport_Mode_1,Time_1,Wait_1,Transport_Mode_2,Time_2,Wait_2,Transport_Mode_3,Time_3,Wait_3,Total_Commute_Time,Buffer_Time,WakeUp_Time,Start_Shower,Start_DressUp,Start_Prepare_Items,Leave_Home,Arrive_Class
09:30,10.0,17.0,6,Car_Private,25.0,0,None,0,0.0,None,0.0,0,25,5,08:27,08:27,08:37,08:54,09:00,09:30
08:30,8.0,,8,Car_Private,,0,Walk,23,0.0,None,0.0,0,43,10,07:07,07:07,07:15,07:29,07:37,08:30
08:00,5.0,10.0,5,Train,7.0,9,None,0,0.0,None,0.0,0,16,10,07:14,07:14,07:19,07:29,07:34,08:00
10:00,8.0,17.0,5,Walk,9.0,0,Motorbike_Private,16,0.0,None,0.0,0,25,5,09:00,09:00,09:08,09:25,09:30,10:00
08:30,7.0,11.0,5,Train,18.0,0,None,0,0.0,None,0.0,0,18,5,07:44,07:44,07:51,08:02,08:07,08:30
09:00,9.0,16.0,7,Train,24.0,3,Bus,22,5.0,Bus,11.0,8,73,10,07:05,07:05,07:14,07:30,07:37,09:00
08:30,7.0,17.0,8,Bus,23.0,10,Car_Private,10,0.0,None,0.0,0,43,10,07:05,07:05,07:12,07:29,07:37,08:30
09:30,8.0,16.0,5,Walk,5.0,0,None,0,0.0,None,0.0,0,5,15,08:41,08:41,08:49,09:05,09:10,09:30
09:00,15.0,16.0,5,Walk,20.0,0,Motorbike_Private,19,0.0,None,0.0,0,39,15,07:30,07:30,07:45,08:01,08:06,09:00
10:00,8.0,18.0,7,Walk,,0,Bus,22,10.0,None,0.0,0,49,5,08:33,08:33,08:41,08:59,09:06,10:00
08:30,9.0,15.0,10,Walk,9.0,0,Bus,6,0.0,Car_Private,20.0,0,35,5,07:16,07:16,07:25,07:40,07:50,08:30
09:00,14.0,15.0,5,Motorbike_Private,22.0,0,None,0,0.0,None,0.0,0,22,5,07:59,07:59,08:13,08:28,08:33,09:00
09:00,11.0,20.0,7,Train,10.0,7,Bus,24,6.0,None,0.0,0,47,10,07:25,07:25,07:36,07:56,08:03,09:00
09:30,13.0,15.0,10,Motorbike_Private,13.0,0,Motorbike_Private,9,0.0,Motorbike_Private,19.0,0,41,15,07:56,07:56,08:09,08:24,08:34,09:30
09:30,8.0,19.0,8,Bus,23.0,8,Train,5,,Motorbike_Private,21.0,0,63,5,07:47,07:47,07:55,08:14,08:22,09:30
10:00,13.0,10.0,7,Bus,18.0,6,Train,14,10.0,None,,0,48,15,08:27,08:27,08:40,08:50,08:57,10:00
08:30,5.0,11.0,5,Bus,19.0,7,Car_Private,13,0.0,Motorbike_Private,17.0,0,56,10,07:03,07:03,07:08,07:19,07:24,08:30
08:00,8.0,17.0,7,Bus,17.0,10,None,0,0.0,None,0.0,0,27,5,06:56,06:56,07:04,07:21,07:28,08:00
10:00,12.0,11.0,7,Walk,13.0,0,Bus,19,7.0,None,0.0,0,39,15,08:36,08:36,08:48,08:59,09:06,10:00
10:00,,16.0,5,Train,16.0,7,Train,20,8.0,Car_Private,21.0,0,72,15,07:58,07:58,08:12,08:28,08:33,10:00
10:00,8.0,11.0,5,Motorbike_Private,20.0,0,None,0,0.0,None,0.0,0,20,10,09:06,09:06,09:14,09:25,09:30,10:00
09:00,13.0,13.0,9,Motorbike_Private,23.0,0,Car_Private,25,0.0,None,0.0,0,48,5,07:32,07:32,07:45,07:58,08:07,09:00
10:00,13.0,13.0,7,Train,13.0,5,None,0,0.0,None,0.0,0,18,5,09:04,09:04,09:17,09:30,09:37,10:00
10:00,5.0,18.0,5,Bus,14.0,10,Motorbike_Private,6,0.0,Train,17.0,3,50,5,08:37,08:37,08:42,09:00,09:05,10:00
09:30,5.0,20.0,10,Train,15.0,4,None,0,0.0,None,0.0,0,19,10,08:26,08:26,08:31,08:51,09:01,09:30
08:30,5.0,19.0,5,Walk,19.0,0,Car_Private,8,0.0,Motorbike_Private,7.0,0,34,10,07:17,07:17,07:22,07:41,07:46,08:30
09:00,11.0,12.0,7,Car_Private,15.0,0,None,0,0.0,None,0.0,0,15,5,08:10,08:10,08:21,08:33,08:40,09:00
08:30,,15.0,10,Bus,13.0,8,Motorbike_Private,9,0.0,None,0.0,0,30,10,07:14,07:14,07:25,07:40,07:50,08:30
08:00,8.0,11.0,6,Bus,23.0,10,Train,6,1.0,None,0.0,0,40,10,06:45,06:45,06:53,07:04,07:10,08:00
09:30,9.0,,7,Train,8.0,2,Bus,23,7.0,None,0.0,0,40,5,08:13,08:13,08:22,08:38,08:45,09:30
08:00,9.0,16.0,8,Walk,19.0,0,None,0,0.0,None,0.0,0,19,15,06:53,06:53,07:02,07:18,07:26,08:00
09:00,15.0,,10,Bus,13.0,0,None,0,0.0,None,0.0,0,13,5,07:58,07:58,08:13,08:32,08:42,09:00
10:00,11.0,20.0,7,Train,9.0,9,None,0,0.0,None,0.0,0,18,15,08:49,08:49,09:00,09:20,09:27,10:00
09:00,13.0,19.0,10,Motorbike_Private,13.0,0,Train,22,1.0,Car_Private,23.0,0,59,15,07:04,07:04,07:17,07:36,07:46,09:00
09:30,8.0,,7,Car_Private,6.0,0,Bus,18,4.0,Train,13.0,1,42,10,08:08,08:08,08:16,08:31,08:38,09:30
09:00,11.0,19.0,10,Walk,6.0,0,Walk,23,0.0,None,0.0,0,29,10,07:41,07:41,07:52,08:11,08:21,09:00
08:30,10.0,11.0,7,Bus,9.0,0,Bus,12,3.0,None,0.0,0,24,10,07:28,07:28,07:38,07:49,07:56,08:30
10:00,7.0,12.0,8,Walk,9.0,0,None,0,0.0,None,0.0,0,9,15,09:09,09:09,09:16,09:28,09:36,10:00
09:30,8.0,10.0,5,Train,18.0,2,Bus,14,1.0,Train,,2,50,10,08:07,08:07,08:15,08:25,08:30,09:30
10:00,9.0,11.0,6,Train,12.0,4,Walk,15,,Car_Private,,0,50,10,08:34,08:34,08:43,08:54,09:00,10:00
10:00,15.0,18.0,6,Car_Private,24.0,0,None,0,0.0,None,0.0,0,24,15,08:42,08:42,08:57,09:15,09:21,10:00
09:30,6.0,,8,Walk,20.0,0,Car_Private,14,0.0,Train,,6,49,5,08:03,08:03,08:09,08:28,08:36,09:30
09:30,12.0,13.0,10,Car_Private,11.0,0,None,0,0.0,None,0.0,0,11,5,08:39,08:39,08:51,09:04,09:14,09:30
09:00,12.0,19.0,10,Train,25.0,10,None,0,0.0,None,0.0,0,35,15,07:29,07:29,07:41,08:00,08:10,09:00
09:30,5.0,19.0,9,Motorbike_Private,,0,Car_Private,16,0.0,None,0.0,0,26,5,08:26,08:26,08:31,08:50,08:59,09:30
08:30,8.0,10.0,7,Bus,14.0,3,Bus,16,6.0,None,0.0,0,39,5,07:21,07:21,07:29,07:39,07:46,08:30
10:00,13.0,18.0,8,Motorbike_Private,18.0,0,Car_Private,16,0.0,None,0.0,0,34,10,08:37,08:37,08:50,09:08,09:16,10:00
08:00,9.0,12.0,5,Car_Private,13.0,0,Car_Private,23,0.0,None,0.0,0,36,10,06:48,06:48,06:57,07:09,07:14,08:00
08:00,8.0,16.0,8,Bus,18.0,6,Bus,19,8.0,Train,24.0,5,80,60,06:03,06:03,06:11,06:27,06:35,08:00
08:00,11.0,20.0,6,Walk,7.0,0,Train,23,10.0,Bus,19.0,8,67,15,06:01,06:01,06:12,06:32,06:38,08:00
09:00,13.0,13.0,10,Motorbike_Private,13.0,0,Walk,16,0.0,None,0.0,0,29,10,07:45,07:45,07:58,08:11,08:21,09:00
08:00,10.0,15.0,7,Walk,8.0,0,Bus,15,1.0,None,0.0,0,24,10,06:54,06:54,07:04,07:19,07:26,08:00
10:00,14.0,17.0,6,Motorbike_Private,11.0,0,Train,6,8.0,Train,22.0,5,52,5,08:26,08:26,08:40,08:57,09:03,10:00
10:00,9.0,14.0,7,Motorbike_Private,16.0,0,Motorbike_Private,8,0.0,None,0.0,0,24,15,08:51,08:51,09:00,09:14,09:21,10:00
09:30,6.0,19.0,8,Train,11.0,1,None,0,0.0,None,0.0,0,12,5,08:40,08:40,08:46,09:05,09:13,09:30
08:30,11.0,11.0,6,Walk,9.0,0,None,0,0.0,None,0.0,0,9,5,07:48,07:48,07:59,08:10,08:16,08:30
08:30,11.0,11.0,9,Car_Private,5.0,0,None,0,0.0,None,0.0,0,5,5,07:49,07:49,08:00,08:11,08:20,08:30
08:30,8.0,10.0,7,Motorbike_Private,20.0,0,Walk,8,0.0,None,0.0,0,28,5,07:32,07:32,07:40,07:50,07:57,08:30
09:00,12.0,,7,Car_Private,24.0,0,None,0,0.0,None,0.0,0,24,5,07:59,07:59,08:11,08:24,08:31,09:00
08:00,14.0,11.0,10,Motorbike_Private,5.0,0,Motorbike_Private,22,0.0,Train,6.0,5,38,10,06:37,06:37,06:51,07:02,07:12,08:00
09:30,9.0,12.0,5,Train,21.0,1,Car_Private,16,0.0,Walk,6.0,0,44,10,08:10,08:10,08:19,08:31,08:36,09:30
10:00,12.0,,9,Bus,11.0,8,Motorbike_Private,21,0.0,Walk,5.0,0,45,5,08:39,08:39,08:51,09:01,09:10,10:00
10:00,9.0,15.0,9,Walk,5.0,0,Bus,11,0.0,Walk,8.0,0,24,15,08:48,08:48,08:57,09:12,09:21,10:00
10:00,15.0,12.0,7,Walk,12.0,0,None,0,,None,0.0,0,12,5,09:09,09:09,09:24,09:36,09:43,10:00
08:00,9.0,20.0,6,Walk,9.0,0,Walk,13,0.0,Train,17.0,2,41,15,06:29,06:29,06:38,06:58,07:04,08:00
09:30,5.0,15.0,8,Bus,20.0,5,None,0,0.0,None,0.0,0,25,15,08:22,08:22,08:27,08:42,08:50,09:30
08:30,12.0,20.0,5,Bus,5.0,0,None,0,0.0,None,0.0,0,5,10,07:38,07:38,07:50,08:10,08:15,08:30
09:30,14.0,11.0,9,Train,16.0,5,Bus,20,4.0,None,0.0,0,45,5,08:06,08:06,08:20,08:31,08:40,09:30
09:00,7.0,18.0,9,Motorbike_Private,25.0,0,Walk,23,0.0,Motorbike_Private,20.0,0,68,10,07:08,07:08,07:15,07:33,07:42,09:00
08:00,8.0,14.0,10,Car_Private,25.0,0,Walk,13,0.0,None,0.0,0,38,5,06:45,06:45,06:53,07:07,07:17,08:00
09:00,8.0,11.0,9,Walk,21.0,0,Walk,24,0.0,Walk,7.0,0,52,5,07:35,07:35,07:43,07:54,08:03,09:00
08:00,10.0,10.0,6,Car_Private,21.0,0,Motorbike_Private,14,0.0,None,0.0,0,35,15,06:44,06:44,06:54,07:04,07:10,08:00
09:00,12.0,19.0,10,Walk,23.0,0,Car_Private,11,0.0,Walk,24.0,0,58,5,07:16,07:16,07:28,07:47,07:57,09:00
08:00,10.0,11.0,7,Train,19.0,0,Walk,11,0.0,Walk,12.0,0,42,15,06:35,06:35,06:45,06:56,07:03,08:00
08:00,10.0,16.0,9,Motorbike_Private,24.0,0,Train,8,8.0,None,0.0,0,40,10,06:35,06:35,06:45,07:01,07:10,08:00
08:00,14.0,17.0,9,Bus,22.0,7,Bus,20,5.0,Bus,15.0,0,69,15,05:56,05:56,06:10,06:27,06:36,08:00
08:00,7.0,14.0,5,Car_Private,19.0,0,None,0,0.0,None,0.0,0,19,5,07:10,07:10,07:17,07:31,07:36,08:00
09:30,10.0,10.0,6,Bus,17.0,3,Bus,16,1.0,None,0.0,0,37,10,08:17,08:17,08:27,08:37,08:43,09:30
08:30,6.0,15.0,10,Bus,17.0,0,None,0,0.0,None,0.0,0,17,5,07:37,07:37,07:43,07:58,08:08,08:30
09:30,14.0,17.0,8,Bus,22.0,8,Bus,7,0.0,Motorbike_Private,7.0,0,44,10,07:57,07:57,08:11,08:28,08:36,09:30
08:00,15.0,20.0,5,Walk,18.0,0,Bus,23,5.0,Walk,17.0,0,63,15,06:02,06:02,06:17,06:37,06:42,08:00
09:00,8.0,16.0,9,Motorbike_Private,20.0,0,None,0,0.0,None,0.0,0,20,5,08:02,08:02,08:10,08:26,08:35,09:00
08:30,11.0,16.0,9,Bus,25.0,1,None,0,0.0,None,0.0,0,26,10,07:18,07:18,07:29,07:45,07:54,08:30
10:00,11.0,15.0,10,Train,11.0,8,None,0,0.0,None,0.0,0,19,15,08:50,08:50,09:01,09:16,09:26,10:00
08:30,9.0,16.0,10,Walk,19.0,0,Car_Private,12,,Bus,10.0,10,51,15,06:49,06:49,06:58,07:14,07:24,08:30
09:00,7.0,10.0,8,Car_Private,11.0,0,None,0,0.0,None,0.0,0,11,10,08:14,08:14,08:21,08:31,08:39,09:00
08:30,13.0,20.0,10,Bus,20.0,4,Walk,10,0.0,Bus,13.0,1,48,5,06:54,06:54,07:07,07:27,07:37,08:30
08:30,5.0,10.0,9,Car_Private,23.0,0,None,0,0.0,None,0.0,0,23,15,07:28,07:28,07:33,07:43,07:52,08:30
08:00,14.0,13.0,8,Motorbike_Private,8.0,0,Car_Private,8,0.0,None,0.0,0,16,5,07:04,07:04,07:18,07:31,07:39,08:00
08:30,6.0,17.0,5,Motorbike_Private,22.0,0,Walk,8,,None,0.0,0,30,15,07:17,07:17,07:23,07:40,07:45,08:30
10:00,14.0,11.0,6,Train,22.0,1,Motorbike_Private,13,0.0,None,0.0,0,36,10,08:43,08:43,08:57,09:08,09:14,10:00
08:00,10.0,13.0,8,Car_Private,23.0,0,None,0,0.0,None,0.0,0,23,5,07:01,07:01,07:11,07:24,07:32,08:00
10:00,6.0,20.0,10,Car_Private,8.0,0,None,0,0.0,None,0.0,0,8,10,09:06,09:06,09:12,09:32,09:42,10:00
08:30,11.0,16.0,9,Car_Private,7.0,0,None,0,0.0,None,0.0,0,7,5,07:42,07:42,07:53,08:09,08:18,08:30
09:30,,11.0,10,Train,22.0,9,Train,25,2.0,None,0.0,0,58,10,07:56,07:56,08:01,08:12,08:22,09:30
08:30,6.0,15.0,5,Train,15.0,2,Car_Private,20,0.0,Bus,10.0,9,56,5,07:03,07:03,07:09,07:24,07:29,08:30
09:00,5.0,18.0,6,Walk,14.0,0,Motorbike_Private,16,0.0,Walk,21.0,0,51,60,07:35,07:35,07:40,07:58,08:04,09:00
10:00,10.0,14.0,5,Car_Private,10.0,0,Car_Private,20,0.0,None,0.0,0,30,5,08:56,08:56,09:06,09:20,09:25,10:00
09:30,9.0,11.0,8,Bus,14.0,3,None,0,0.0,None,0.0,0,17,15,08:30,08:30,08:39,08:50,08:58,09:30
09:30,7.0,16.0,5,Car_Private,8.0,0,Train,5,4.0,Car_Private,16.0,0,33,15,08:14,08:14,08:21,08:37,08:42,09:30
09:00,,19.0,10,Motorbike_Private,14.0,0,None,0,0.0,None,0.0,0,14,5,07:59,07:59,08:12,08:31,08:41,09:00
09:00,14.0,18.0,9,Train,21.0,9,None,0,0.0,None,0.0,0,30,10,07:39,07:39,07:53,08:11,08:20,09:00
10:00,7.0,15.0,9,Train,25.0,8,Car_Private,13,,Bus,15.0,7,68,15,08:06,08:06,08:13,08:28,08:37,10:00
08:00,8.0,10.0,6,Motorbike_Private,20.0,0,None,0,0.0,None,,0,20,15,07:01,07:01,07:09,07:19,07:25,08:00
09:00,12.0,10.0,6,Walk,16.0,0,Car_Private,18,0.0,Car_Private,16.0,0,50,10,07:32,07:32,07:44,07:54,08:00,09:00
09:30,14.0,17.0,7,Motorbike_Private,21.0,0,Bus,12,3.0,Bus,11.0,9,56,10,07:46,07:46,08:00,08:17,08:24,09:30
09:30,5.0,20.0,6,Motorbike_Private,,0,Car_Private,23,0.0,None,0.0,0,47,15,07:57,07:57,08:02,08:22,08:28,09:30
08:30,15.0,12.0,7,Bus,5.0,1,None,0,0.0,None,0.0,0,6,10,07:40,07:40,07:55,08:07,08:14,08:30
09:00,5.0,12.0,10,Car_Private,19.0,0,None,0,0.0,None,0.0,0,19,10,08:04,08:04,08:09,08:21,08:31,09:00
09:00,10.0,18.0,8,Bus,11.0,6,None,0,0.0,None,0.0,0,17,10,07:57,07:57,08:07,08:25,08:33,09:00
08:30,15.0,,8,Motorbike_Private,13.0,0,Car_Private,5,0.0,None,0.0,0,18,5,07:29,07:29,07:44,07:59,08:07,08:30
08:30,15.0,19.0,5,Motorbike_Private,6.0,0,None,0,0.0,None,0.0,0,6,15,07:30,07:30,07:45,08:04,08:09,08:30
09:30,10.0,15.0,8,Bus,14.0,5,Car_Private,5,0.0,Bus,,6,52,15,07:50,07:50,08:00,08:15,08:23,09:30
08:30,13.0,20.0,9,Train,7.0,5,Car_Private,9,0.0,None,0.0,0,21,15,07:12,07:12,07:25,07:45,07:54,08:30
08:00,7.0,16.0,8,Bus,23.0,5,Motorbike_Private,20,,None,0.0,0,48,15,06:26,06:26,06:33,06:49,06:57,08:00
09:00,5.0,16.0,7,Bus,18.0,5,Car_Private,14,0.0,Car_Private,9.0,0,46,15,07:31,07:31,07:36,07:52,07:59,09:00
09:00,5.0,20.0,10,Bus,25.0,10,Motorbike_Private,16,0.0,Walk,8.0,0,59,15,07:11,07:11,07:16,07:36,07:46,09:00
09:00,8.0,17.0,10,Car_Private,20.0,0,None,0,0.0,None,0.0,0,20,15,07:50,07:50,07:58,08:15,08:25,09:00
10:00,6.0,17.0,9,Walk,14.0,0,None,0,0.0,None,0.0,0,14,15,08:59,08:59,09:05,09:22,09:31,10:00
10:00,12.0,19.0,5,Car_Private,17.0,0,Car_Private,7,0.0,Car_Private,8.0,0,32,15,08:37,08:37,08:49,09:08,09:13,10:00
09:30,9.0,17.0,9,Walk,18.0,0,None,0,0.0,None,0.0,0,18,10,08:27,08:27,08:36,08:53,09:02,09:30
09:00,6.0,,9,Walk,17.0,0,Walk,20,0.0,None,0.0,0,37,10,07:48,07:48,07:54,08:04,08:13,09:00
10:00,13.0,13.0,8,Car_Private,10.0,0,Bus,18,10.0,Motorbike_Private,11.0,0,49,10,08:27,08:27,08:40,08:53,09:01,10:00
09:30,6.0,19.0,7,Car_Private,15.0,0,None,0,0.0,None,0.0,0,15,10,08:33,08:33,08:39,08:58,09:05,09:30
08:30,14.0,19.0,8,Bus,9.0,0,None,0,0.0,None,0.0,0,9,10,07:30,07:30,07:44,08:03,08:11,08:30
08:00,6.0,20.0,9,Car_Private,14.0,0,Train,13,1.0,None,0.0,0,28,10,06:47,06:47,06:53,07:13,07:22,08:00
08:00,,20.0,9,Car_Private,5.0,0,None,0,0.0,None,0.0,0,5,5,07:14,07:14,07:21,07:41,07:50,08:00
10:00,14.0,15.0,6,Walk,15.0,0,Motorbike_Private,16,0.0,None,0.0,0,31,10,08:44,08:44,08:58,09:13,09:19,10:00
08:00,9.0,10.0,6,Car_Private,19.0,0,Motorbike_Private,19,,None,0.0,0,38,5,06:52,06:52,07:01,07:11,07:17,08:00
09:00,6.0,18.0,6,Motorbike_Private,14.0,0,Motorbike_Private,5,0.0,None,0.0,0,19,5,08:06,08:06,08:12,08:30,08:36,09:00
09:30,10.0,,5,Walk,5.0,0,Bus,8,10.0,Motorbike_Private,10.0,0,33,5,08:20,08:20,08:30,08:47,08:52,09:30
08:00,7.0,18.0,8,Bus,9.0,9,Motorbike_Private,16,0.0,None,0.0,0,34,5,06:48,06:48,06:55,07:13,07:21,08:00
09:00,7.0,18.0,6,Bus,18.0,3,Motorbike_Private,11,0.0,Train,8.0,9,49,5,07:35,07:35,07:42,08:00,08:06,09:00
09:30,8.0,12.0,9,Bus,6.0,1,Car_Private,20,0.0,Motorbike_Private,11.0,0,38,60,08:13,08:13,08:21,08:33,08:42,09:30
10:00,14.0,20.0,5,Bus,7.0,6,Car_Private,6,0.0,None,0.0,0,19,10,08:52,08:52,09:06,09:26,09:31,10:00
10:00,8.0,18.0,7,Motorbike_Private,20.0,0,None,0,0.0,None,0.0,0,20,15,08:52,08:52,09:00,09:18,09:25,10:00
08:00,14.0,18.0,9,Bus,21.0,9,None,0,0.0,None,0.0,0,30,10,06:39,06:39,06:53,07:11,07:20,08:00
09:00,7.0,18.0,9,Motorbike_Private,17.0,0,Bus,11,6.0,Car_Private,20.0,0,54,15,07:17,07:17,07:24,07:42,07:51,09:00
08:30,6.0,,9,Motorbike_Private,5.0,0,Bus,10,0.0,Car_Private,5.0,0,20,5,07:37,07:37,07:43,07:56,08:05,08:30
09:00,15.0,19.0,7,Train,22.0,2,Bus,22,2.0,None,0.0,0,48,10,07:21,07:21,07:36,07:55,08:02,09:00
09:30,9.0,12.0,5,Motorbike_Private,,0,Motorbike_Private,10,0.0,Walk,10.0,0,30,15,08:19,08:19,08:28,08:40,08:45,09:30
09:00,,,7,Train,22.0,2,None,0,0.0,None,0.0,0,24,15,07:42,07:42,07:54,08:14,08:21,09:00
09:30,13.0,13.0,6,Train,9.0,6,None,0,0.0,None,0.0,0,15,10,08:33,08:33,08:46,08:59,09:05,09:30
08:30,8.0,15.0,5,Car_Private,18.0,0,Motorbike_Private,23,0.0,Walk,6.0,0,47,5,07:10,07:10,07:18,07:33,07:38,08:30
10:00,9.0,11.0,7,Walk,25.0,0,Car_Private,20,0.0,None,0.0,0,45,10,08:38,08:38,08:47,08:58,09:05,10:00
09:30,11.0,13.0,8,Walk,23.0,0,None,0,0.0,None,0.0,0,23,5,08:30,08:30,08:41,08:54,09:02,09:30
10:00,7.0,20.0,6,Car_Private,10.0,0,Train,20,4.0,Bus,22.0,10,66,10,08:11,08:11,08:18,08:38,08:44,10:00
09:30,5.0,11.0,8,Train,16.0,2,None,0,0.0,None,0.0,0,18,10,08:38,08:38,08:43,08:54,09:02,09:30
08:00,13.0,11.0,5,Walk,14.0,0,Train,19,3.0,Walk,5.0,0,41,5,06:45,06:45,06:58,07:09,07:14,08:00
09:00,14.0,20.0,7,Motorbike_Private,9.0,0,None,0,0.0,None,0.0,0,9,10,08:00,08:00,08:14,08:34,08:41,09:00
09:00,7.0,15.0,10,Car_Private,14.0,0,Car_Private,14,0.0,None,0.0,0,28,15,07:45,07:45,07:52,08:07,08:17,09:00
08:30,8.0,10.0,10,Train,24.0,10,Train,23,6.0,None,0.0,0,63,10,06:49,06:49,06:57,07:07,07:17,08:30
09:00,10.0,14.0,10,Bus,17.0,2,Train,18,2.0,None,0.0,0,39,5,07:42,07:42,07:52,08:06,08:16,09:00
08:30,5.0,20.0,8,Walk,5.0,0,Walk,15,0.0,None,0.0,0,20,15,07:22,07:22,07:27,07:47,07:55,08:30
09:00,15.0,10.0,7,Car_Private,16.0,0,Train,7,8.0,None,0.0,0,31,5,07:52,07:52,08:07,08:17,08:24,09:00
08:00,13.0,12.0,9,Motorbike_Private,,0,Bus,13,1.0,Bus,15.0,7,58,10,06:18,06:18,06:31,06:43,06:52,08:00
08:00,5.0,20.0,5,Car_Private,19.0,0,Bus,5,8.0,Bus,24.0,4,60,5,06:25,06:25,06:30,06:50,06:55,08:00
08:30,,10.0,10,Car_Private,,0,Bus,21,2.0,Motorbike_Private,25.0,0,55,5,07:02,07:02,07:10,07:20,07:30,08:30
08:00,9.0,16.0,9,Train,13.0,0,None,0,0.0,None,0.0,0,13,10,07:03,07:03,07:12,07:28,07:37,08:00
08:30,13.0,,5,Car_Private,17.0,0,Bus,9,7.0,None,0.0,0,33,15,07:05,07:05,07:18,07:37,07:42,08:30
09:30,9.0,19.0,7,Car_Private,16.0,0,None,0,0.0,None,0.0,0,16,15,08:24,08:24,08:33,08:52,08:59,09:30
09:30,8.0,10.0,5,Motorbike_Private,22.0,0,Walk,11,0.0,None,0.0,0,33,15,08:19,08:19,08:27,08:37,08:42,09:30
08:00,12.0,13.0,10,Car_Private,19.0,0,Train,19,4.0,Train,23.0,8,73,5,06:07,06:07,06:19,06:32,06:42,08:00
09:00,10.0,13.0,7,Train,5.0,7,Bus,15,1.0,None,0.0,0,28,5,07:57,07:57,08:07,08:20,08:27,09:00
08:00,11.0,14.0,9,Train,13.0,9,Car_Private,25,0.0,None,0.0,0,47,15,06:24,06:24,06:35,06:49,06:58,08:00
08:30,12.0,19.0,9,Train,12.0,1,None,0,0.0,None,0.0,0,13,10,07:27,07:27,07:39,07:58,08:07,08:30
08:30,12.0,18.0,5,Train,,3,Walk,15,0.0,None,0.0,0,26,5,07:24,07:24,07:36,07:54,07:59,08:30
10:00,15.0,20.0,5,Train,11.0,10,Train,22,3.0,None,0.0,0,46,5,08:29,08:29,08:44,09:04,09:09,10:00
09:30,15.0,15.0,10,Bus,18.0,7,Motorbike_Private,18,0.0,Motorbike_Private,24.0,0,67,5,07:38,07:38,07:53,08:08,08:18,09:30
08:30,10.0,16.0,7,Train,6.0,2,None,0,0.0,None,0.0,0,8,10,07:39,07:39,07:49,08:05,08:12,08:30
10:00,6.0,12.0,8,Walk,20.0,0,Car_Private,10,0.0,Bus,20.0,4,54,5,08:35,08:35,08:41,08:53,09:01,10:00
09:00,15.0,12.0,5,Bus,7.0,0,Walk,13,0.0,None,0.0,0,20,5,08:03,08:03,08:18,08:30,08:35,09:00
08:30,7.0,13.0,8,Train,20.0,5,Bus,16,3.0,Bus,9.0,7,60,5,06:57,06:57,07:04,07:17,07:25,08:30
08:30,8.0,11.0,7,Bus,7.0,8,Train,5,8.0,None,0.0,0,28,5,07:31,07:31,07:39,07:50,07:57,08:30
09:00,12.0,14.0,7,Car_Private,23.0,0,Train,21,6.0,Bus,7.0,3,60,10,07:17,07:17,07:29,07:43,07:50,09:00
10:00,9.0,11.0,5,Train,7.0,8,Train,21,10.0,None,0.0,0,46,5,08:44,08:44,08:53,09:04,09:09,10:00
09:00,7.0,12.0,7,Motorbike_Private,7.0,0,Motorbike_Private,15,0.0,None,0.0,0,22,5,08:07,08:07,08:14,08:26,08:33,09:00
08:30,11.0,16.0,9,Motorbike_Private,6.0,0,Bus,25,6.0,Car_Private,14.0,0,51,10,06:53,06:53,07:04,07:20,07:29,08:30
08:00,7.0,13.0,5,Car_Private,13.0,0,Bus,20,3.0,Motorbike_Private,19.0,0,55,5,06:35,06:35,06:42,06:55,07:00,08:00
08:30,14.0,,8,Motorbike_Private,6.0,0,None,0,0.0,None,0.0,0,6,15,07:37,07:37,07:51,08:01,08:09,08:30
08:30,7.0,18.0,5,Bus,25.0,1,Walk,22,0.0,None,0.0,0,48,5,07:07,07:07,07:14,07:32,07:37,08:30
08:30,15.0,15.0,9,Train,6.0,7,None,0,0.0,None,0.0,0,13,15,07:23,07:23,07:38,07:53,08:02,08:30
10:00,5.0,17.0,8,Car_Private,15.0,0,Train,5,0.0,None,0.0,0,20,10,09:00,09:00,09:05,09:22,09:30,10:00
10:00,6.0,15.0,8,Motorbike_Private,19.0,0,None,0,0.0,None,0.0,0,19,15,08:57,08:57,09:03,09:18,09:26,10:00
08:00,11.0,,9,Walk,10.0,0,Car_Private,25,0.0,Bus,12.0,8,55,5,06:29,06:29,06:40,06:51,07:00,08:00
09:30,9.0,,7,Bus,15.0,4,Train,22,3.0,Car_Private,24.0,0,68,15,07:40,07:40,07:49,08:00,08:07,09:30
08:30,9.0,18.0,5,Train,12.0,0,None,0,0.0,None,0.0,0,12,15,07:31,07:31,07:40,07:58,08:03,08:30
09:30,11.0,18.0,5,Train,18.0,7,Train,9,0.0,None,,0,34,5,08:17,08:17,08:28,08:46,08:51,09:30
09:30,7.0,17.0,8,Motorbike_Private,24.0,0,Train,21,10.0,Motorbike_Private,11.0,0,66,15,07:37,07:37,07:44,08:01,08:09,09:30
08:00,9.0,14.0,7,Bus,12.0,10,None,0,0.0,None,0.0,0,22,5,07:03,07:03,07:12,07:26,07:33,08:00
09:30,11.0,15.0,9,Car_Private,12.0,0,Walk,10,0.0,Car_Private,12.0,0,34,15,08:06,08:06,08:17,08:32,08:41,09:30
09:00,12.0,12.0,8,Car_Private,8.0,0,Train,19,4.0,Bus,19.0,7,57,10,07:21,07:21,07:33,07:45,07:53,09:00
08:30,8.0,11.0,5,Bus,16.0,5,None,0,0.0,None,0.0,0,21,5,07:40,07:40,07:48,07:59,08:04,08:30
